,kls=results&ty=por&q=0.4&ds=20&daa=20&scale=1,kls=results&ty=por&q=0.44&ds=20&daa=20&scale=1,kls=results&ty=trad&q=0.4&ds=20&daa=20&scale=1,kls=results&ty=trad&q=0.44&ds=20&daa=20&scale=1,kls=analytical&ty=trad&q=0.4&ds=20&daa=0&scale=1,kls=analytical&ty=trad&q=0.44&ds=20&daa=0&scale=1
23.7,,,,,4.995767133308959e-10,0.0002095780543712733
23.75,,,,,4.791115282287706e-10,0.00020636637668347557
23.8,,,,,4.594856717332618e-10,0.0002032042791854094
23.85,,,,,4.4066461590830386e-10,0.0002000909895922831
23.9,,,,,4.2261527610776284e-10,0.00019702574778257542
23.95,,,,,4.053061219977394e-10,0.00019400780560374642
24.0,,,,,3.887066224450564e-10,0.0001910364266813902
24.05,,,,,3.727876896064686e-10,0.00018811088623127414
24.1,,,,,3.575214568840579e-10,0.00018523047087415367
24.15,,,,,3.428810568806284e-10,0.00018239447845391776
24.2,,,,,3.2884073242200884e-10,0.000179602217858843
24.25,,,,,3.153760586016574e-10,0.0001768530088452902
24.3,,,,,3.0246327664684713e-10,0.0001741461818646206
24.35,,,,,2.900797380078757e-10,0.00017148107789277667
24.4,,,,,2.7820379333576284e-10,0.00016885704826252734
24.45,,,,,2.668144594153432e-10,0.000166273454498711
24.5,,,,,2.5589197427677846e-10,0.00016372966815592083
24.55,,,,,2.4541713106174257e-10,0.00016122507065863267
24.6,,,,,2.353713890457243e-10,0.00015875905314466365
24.65,,,,,2.2573731772723704e-10,0.00015633101631018498
24.7,,,,,2.164980417163065e-10,0.0001539403702580655
24.75,,,,,2.0763724073447065e-10,0.00015158653434776959
24.8,,,,,1.991395937039897e-10,0.00014926893704902966
24.85,,,,,1.9099000159172874e-10,0.00014698701579651807
24.9,,,,,1.8317425354297256e-10,0.00014474021684740546
24.95,,,,,1.7567858279221582e-10,0.00014252799514158365
25.0,,,,,1.6849011075237286e-10,0.00014034981416344294
25.05,,,,,1.6159595883635802e-10,0.0001382051458066469
25.1,,,,,1.5498424765780783e-10,0.0001360934702401284
25.15,,,,,1.486433198749637e-10,0.00013401427577730551
25.2,,,,,1.4256207325757941e-10,0.00013196705874662928
25.25,,,,,1.3672984966461854e-10,0.00012995132336457438
25.3,,,,,1.3113643504425454e-10,0.00012796658161040586
25.35,,,,,1.257720594338707e-10,0.00012601235310327752
25.4,,,,,1.206273969600602e-10,0.0001240881649814396
25.45,,,,,1.1569334379402108e-10,0.00012219355178255675
25.5,,,,,1.1096135121846373e-10,0.00012032805532680158
25.55,,,,,1.0642309256070348e-10,0.00011849122460172445
25.6,,,,,1.0207057421496302e-10,0.00011668261564845572
25.65,,,,,9.789624666467489e-11,0.00011490179145023927
25.7,,,,,9.389278243787658e-11,0.00011314832182252044
25.75,,,,,9.005318712951293e-11,0.00011142178330492136
25.8,,,,,8.637079940143622e-11,0.0001097217590549926
25.85,,,,,8.283917996010359e-11,0.00010804783874340806
25.9,,,,,7.94520005342747e-11,0.00010639961845082535
25.95,,,,,7.62034879642215e-11,0.00010477670056707744
26.0,,,,,7.308798011251838e-11,0.00010317869369103061
26.05,,,,,7.009992586404223e-11,0.00010160521253288479
26.1,,,,,6.723410717057732e-11,0.00010005587781725112
26.15,,,,,6.448552802851282e-11,9.853031618844987e-05
26.2,,,,,6.184952550114531e-11,9.702816011702975e-05
26.25,,,,,5.93213256294689e-11,9.554904780773033e-05
26.3,,,,,5.68964875213851e-11,9.409262310922095e-05
26.35,,,,,5.4571014374005244e-11,9.265853542450575e-05
26.4,,,,,5.2340576317533305e-11,9.124643962421519e-05
26.45,,,,,5.0201398593685553e-11,8.98559959594536e-05
26.5,,,,,4.8149706444178264e-11,8.848686997775523e-05
26.55,,,,,4.6181947155332637e-11,8.713873243892944e-05
26.6,,,,,4.429467903577233e-11,8.581125923357025e-05
26.65,,,,,4.248468243872594e-11,8.450413130178802e-05
26.7,,,,,4.074862669511958e-11,8.321703455382856e-05
26.75,,,,,3.9083625225089236e-11,8.194965979158031e-05
26.8,,,,,3.748668042646841e-11,8.070170263207999e-05
26.85,,,,,3.5955016741695545e-11,7.947286343124027e-05
26.9,,,,,3.4486080657814e-11,7.826284720946486e-05
26.95,,,,,3.3077096617262214e-11,7.707136357804067e-05
27.0,,,,,3.1725844173990936e-11,7.589812666741746e-05
27.05,,,,,3.042976981504353e-11,7.474285505559841e-05
27.1,,,,,2.918665309437074e-11,7.360527169852915e-05
27.15,,,,,2.7994495610528247e-11,7.248510386115292e-05
27.2,,,,,2.6850965895164336e-11,7.138208304968696e-05
27.25,,,,,2.5754176569137144e-11,7.029594494500913e-05
27.3,,,,,2.470235127560727e-11,6.92264293370437e-05
27.35,,,,,2.3693380590827928e-11,6.817328006014645e-05
27.4,,,,,2.2725710202564642e-11,6.713624492993286e-05
27.45,,,,,2.179756375397801e-11,6.611507568021757e-05
27.5,,,,,2.090738693283356e-11,6.510952790184099e-05
27.55,,,,,2.0053625426896815e-11,6.411936098238424e-05
27.6,,,,,1.92347249239333e-11,6.314433804599506e-05
27.65,,,,,1.8449353156313464e-11,6.218422589521211e-05
27.7,,,,,1.7695955811802833e-11,6.12387949529003e-05
27.75,,,,,1.697342266737678e-11,6.030781920607353e-05
27.8,,,,,1.6280421455405758e-11,5.93910761492733e-05
27.85,,,,,1.5615730930562677e-11,5.8488346730278806e-05
27.9,,,,,1.497812984752045e-11,5.759941529548396e-05
27.95,,,,,1.4366730027859376e-11,5.6724069536717714e-05
28.0,,,,,1.3780199203949905e-11,5.5862100439285634e-05
28.05,,,,,1.3217649197372339e-11,5.501330222956735e-05
28.1,,,,,1.2678080807404513e-11,5.417747232505654e-05
28.15,,,,,1.2160605855626727e-11,5.335441128395679e-05
28.2,,,,,1.166422514131682e-11,5.254392275599873e-05
28.25,,,,,1.118805048605509e-11,5.174581343447837e-05
28.3,,,,,1.0731415756026763e-11,5.0959893008073465e-05
28.35,,,,,1.0293432772812139e-11,5.018597411410308e-05
28.4,,,,,9.87332438029398e-12,4.9423872292897464e-05
28.45,,,,,9.47042444465751e-12,4.867340594172376e-05
28.5,,,,,9.083955809785493e-12,4.7934396270599144e-05
28.55,,,,,8.713252341863154e-12,4.720666725799294e-05
28.6,,,,,8.357647907075716e-12,4.649004560763892e-05
28.65,,,,,8.016587393910868e-12,4.5784360706124794e-05
28.7,,,,,7.689515690856297e-12,4.5089444580925786e-05
28.75,,,,,7.375766664097227e-12,4.4405131858882285e-05
28.8,,,,,7.0747852021213475e-12,4.373125972567671e-05
28.85,,,,,6.786127215718807e-12,4.306766788630956e-05
28.9,,,,,6.509237593377293e-12,4.24141985251314e-05
28.95,,,,,6.243672245886955e-12,4.177069626754015e-05
29.0,,,,,5.9889870840379444e-12,4.1137008141900466e-05
29.05,,,,,5.7446269963179475e-12,4.0512983541574066e-05
29.1,,,,,5.5103699381220395e-12,3.9898474188615474e-05
29.15,,,,,5.285549775635445e-12,3.929333409724567e-05
29.2,,,,,5.06994446425324e-12,3.869741953776984e-05
29.25,,,,,4.863109914765573e-12,3.811058900193842e-05
29.3,,,,,4.66482408256752e-12,3.7532703167753034e-05
29.35,,,,,4.4745318561467684e-12,3.696362486604876e-05
29.4,,,,,4.292011190898393e-12,3.640321904618826e-05
29.45,,,,,4.1169290199150055e-12,3.585135274353224e-05
29.5,,,,,3.949063298591682e-12,3.53078950469099e-05
29.55,,,,,3.787969937718572e-12,3.477271706642249e-05
29.6,,,,,3.6335379149932123e-12,3.424569190224602e-05
29.65,,,,,3.485323141205754e-12,3.372669461321198e-05
29.7,,,,,3.343214594053734e-12,3.3215602186831283e-05
29.75,,,,,3.2068792066297647e-12,3.2712293508763146e-05
29.8,,,,,3.0760949343289212e-12,3.2216649333727254e-05
29.85,,,,,2.950750754848741e-12,3.172855225597182e-05
29.9,,,,,2.830402578979374e-12,3.124788668107392e-05
29.95,,,,,2.7150504067208203e-12,3.077453879751779e-05
30.0,0.00022222222222222223,0.001,0.0,0.0,2.6043611711656922e-12,3.030839654882822e-05
30.05,,,,,2.4981128277090647e-12,2.984934960681418e-05
30.1,,,,,2.396305376350938e-12,2.939728934381325e-05
30.15,,,,,2.298605750183924e-12,2.895210880737853e-05
30.2,,,,,2.204902926905561e-12,2.851370269307818e-05
30.25,,,,,2.1149748619109232e-12,2.8081967319848467e-05
30.3,,,,,2.028821555200011e-12,2.7656800604014542e-05
30.35,,,,,1.946109939865437e-12,2.7238102035087586e-05
30.4,,,,,1.8667289936047382e-12,2.6825772650784785e-05
30.45,,,,,1.790678716417915e-12,2.6419715013381584e-05
30.5,,,,,1.7177370637000422e-12,2.6019833186063934e-05
30.55,,,,,1.6476819908461948e-12,2.56260327090585e-05
30.6,,,,,1.5805134978563729e-12,2.5238220577428194e-05
30.65,,,,,1.5161205624281138e-12,2.4856305217868524e-05
30.7,,,,,1.4542811399564926e-12,2.4480196467058235e-05
30.75,,,,,1.3951062527439717e-12,2.4109805549454855e-05
30.8,,,,,1.3382628338831637e-12,2.374504505553432e-05
30.85,,,,,1.283639861071606e-12,2.3385828921140828e-05
30.9,,,,,1.2313483566117611e-12,2.3032072406170556e-05
30.95,,,,,1.181166275898704e-12,2.2683692074476625e-05
31.0,,,,,1.1330936189324348e-12,2.2340605772996902e-05
31.05,,,,,1.0869083411080283e-12,2.200273261254715e-05
