k, N1, "N1 w/o PoRs", T1
4750000.0,131071.0,424107.14285714284,445527901252.06665
4760000.0,131071.0,425000.0,446838611252.06665
4770000.0,131071.0,425892.85714285716,448149321252.06665
4780000.0,131071.0,426785.71428571426,449460031252.06665
4790000.0,131071.0,427678.5714285714,450770741252.06665
4800000.0,131071.0,428571.4285714286,452081451252.06665
4810000.0,131071.0,429464.28571428574,453392161252.06665
4820000.0,131071.0,430357.14285714284,454702871252.06665
4830000.0,131071.0,431250.0,456013581252.06665
4840000.0,131071.0,432142.85714285716,457324291252.06665
4850000.0,131071.0,433035.71428571426,458635001252.06665
4860000.0,131071.0,433928.5714285714,459945711252.06665
4870000.0,131071.0,434821.4285714286,461256421252.06665
4880000.0,131071.0,435714.28571428574,462567131252.06665
4890000.0,131071.0,436607.14285714284,463877841252.06665
4900000.0,131071.0,437500.0,465188551252.06665
4910000.0,131071.0,438392.85714285716,466499261252.06665
4920000.0,131071.0,439285.71428571426,467809971252.06665
4930000.0,131071.0,440178.5714285714,469120681252.06665
4940000.0,131071.0,441071.4285714286,470431391252.06665
4950000.0,131071.0,441964.28571428574,471742101252.06665
4960000.0,131071.0,442857.14285714284,473052811252.06665
4970000.0,131071.0,443750.0,474363521252.06665
4980000.0,131071.0,444642.85714285716,475674231252.06665
4990000.0,131071.0,445535.71428571426,476984941252.06665
5000000.0,131071.0,446428.5714285714,478295651252.06665
5010000.0,131071.0,447321.4285714286,479606361252.06665
5020000.0,131071.0,448214.28571428574,480917071252.06665
5030000.0,131071.0,449107.14285714284,482227781252.06665
5040000.0,131071.0,450000.0,483538491252.06665
5050000.0,131071.0,450892.85714285716,484849201252.06665
5060000.0,131071.0,451785.71428571426,486159911252.06665
5070000.0,131071.0,452678.5714285714,487470621252.06665
5080000.0,131071.0,453571.4285714286,488781331252.06665
5090000.0,131071.0,454464.28571428574,490092041252.06665
5100000.0,131071.0,455357.14285714284,491402751252.06665
5110000.0,131071.0,456250.0,492713461252.06665
5120000.0,131071.0,457142.85714285716,494024171252.06665
5130000.0,131071.0,458035.71428571426,495334881252.06665
5140000.0,131071.0,458928.5714285714,496645591252.06665
5150000.0,131071.0,459821.4285714286,497956301252.06665
5160000.0,131071.0,460714.28571428574,499267011252.06665
5170000.0,131071.0,461607.14285714284,500577721252.06665
5180000.0,131071.0,462500.0,501888431252.06665
5190000.0,131071.0,463392.85714285716,503199141252.06665
5200000.0,131071.0,464285.71428571426,504509851252.06665
5210000.0,131071.0,465178.5714285714,505820561252.06665
5220000.0,131071.0,466071.4285714286,507131271252.06665
5230000.0,131071.0,466964.28571428574,508441981252.06665
5240000.0,131071.0,467857.14285714284,509752691252.06665
5250000.0,131071.0,468750.0,511063401252.06665
5260000.0,131071.0,469642.85714285716,512374111252.06665
5270000.0,131071.0,470535.71428571426,513684821252.06665
5280000.0,131071.0,471428.5714285714,514995531252.06665
5290000.0,131071.0,472321.4285714286,516306241252.06665
5300000.0,131071.0,473214.28571428574,517616951252.06665
5310000.0,131071.0,474107.14285714284,518927661252.06665
5320000.0,131071.0,475000.0,520238371252.06665
5330000.0,131071.0,475892.85714285716,521549081252.06665
5340000.0,131071.0,476785.71428571426,522859791252.06665
5350000.0,131071.0,477678.5714285714,524170501252.06665
5360000.0,131071.0,478571.4285714286,525481211252.06665
5370000.0,131071.0,479464.28571428574,526791921252.06665
5380000.0,131071.0,480357.14285714284,528102631252.06665
5390000.0,131071.0,481250.0,529413341252.06665
5400000.0,131071.0,482142.85714285716,530724051252.06665
5410000.0,131071.0,483035.71428571426,532034761252.06665
5420000.0,131071.0,483928.5714285714,533345471252.06665
5430000.0,131071.0,484821.4285714286,534656181252.06665
5440000.0,131071.0,485714.28571428574,535966891252.06665
