k, N1, "N1 w/o PoRs", T1
6440000.0,131071.0,731818.1818181818,731210812088.3333
6450000.0,131071.0,732954.5454545454,732521522088.3333
6460000.0,131071.0,734090.9090909091,733832232088.3333
6470000.0,131071.0,735227.2727272727,735142942088.3333
6480000.0,131071.0,736363.6363636364,736453652088.3333
6490000.0,131071.0,737500.0,737764362088.3333
6500000.0,131071.0,738636.3636363636,739075072088.3333
6510000.0,131071.0,739772.7272727273,740385782088.3333
6520000.0,131071.0,740909.0909090909,741696492088.3333
6530000.0,131071.0,742045.4545454546,743007202088.3333
6540000.0,131071.0,743181.8181818182,744317912088.3333
6550000.0,131071.0,744318.1818181818,745628622088.3333
6560000.0,131071.0,745454.5454545454,746939332088.3333
6570000.0,131071.0,746590.9090909091,748250042088.3333
6580000.0,131071.0,747727.2727272727,749560752088.3333
6590000.0,131071.0,748863.6363636364,750871462088.3333
6600000.0,131071.0,750000.0,752182172088.3333
6610000.0,131071.0,751136.3636363636,753492882088.3333
6620000.0,131071.0,752272.7272727273,754803592088.3333
6630000.0,131071.0,753409.0909090909,756114302088.3333
6640000.0,131071.0,754545.4545454546,757425012088.3333
6650000.0,131071.0,755681.8181818182,758735722088.3333
6660000.0,131071.0,756818.1818181818,760046432088.3333
6670000.0,131071.0,757954.5454545454,761357142088.3333
6680000.0,131071.0,759090.9090909091,762667852088.3333
6690000.0,131071.0,760227.2727272727,763978562088.3333
6700000.0,131071.0,761363.6363636364,765289272088.3333
6710000.0,131071.0,762500.0,766599982088.3333
6720000.0,131071.0,763636.3636363636,767910692088.3333
6730000.0,131071.0,764772.7272727273,769221402088.3333
6740000.0,131071.0,765909.0909090909,770532112088.3333
6750000.0,131071.0,767045.4545454546,771842822088.3333
6760000.0,131071.0,768181.8181818182,773153532088.3333
6770000.0,131071.0,769318.1818181818,774464242088.3333
6780000.0,131071.0,770454.5454545454,775774952088.3333
6790000.0,131071.0,771590.9090909091,777085662088.3333
6800000.0,131071.0,772727.2727272727,778396372088.3333
6810000.0,131071.0,773863.6363636364,779707082088.3333
6820000.0,131071.0,775000.0,781017792088.3333
6830000.0,131071.0,776136.3636363636,782328502088.3333
6840000.0,131071.0,777272.7272727273,783639212088.3333
6850000.0,131071.0,778409.0909090909,784949922088.3333
6860000.0,131071.0,779545.4545454546,786260632088.3333
6870000.0,131071.0,780681.8181818182,787571342088.3333
6880000.0,131071.0,781818.1818181818,788882052088.3333
6890000.0,131071.0,782954.5454545454,790192762088.3333
6900000.0,131071.0,784090.9090909091,791503472088.3333
6910000.0,131071.0,785227.2727272727,792814182088.3333
6920000.0,131071.0,786363.6363636364,794124892088.3333
6930000.0,131071.0,787500.0,795435602088.3333
6940000.0,131071.0,788636.3636363636,796746312088.3333
6950000.0,131071.0,789772.7272727273,798057022088.3333
6960000.0,131071.0,790909.0909090909,799367732088.3333
6970000.0,131071.0,792045.4545454546,800678442088.3333
